region_name_ukr,location_name_ukr,lon,lat,region_name_ru,location_name_ru
Білгородська,Лопухинка,37.200,51.300,Белгородская,Лопухинка
Білгородська,Малахова,37.716,51.100,Белгородская,Малахова
Білгородська,Мелаве,37.400,51.133,Белгородская,Мелавое
Білгородська,Михайлівський,37.450,51.366,Белгородская,Михайловский
Білгородська,Морозове,37.216,51.166,Белгородская,Морозово
Білгородська,Муравка,37.150,51.150,Белгородская,Муравка
Білгородська,Никанорівка,37.166,51.200,Белгородская,Никаноровка
Білгородська,Новоселівка,37.116,51.216,Белгородская,Новоселовка
Білгородська,Новотроїцький,37.133,51.183,Белгородская,Новотроицкий
Білгородська,Огибнянка,37.283,50.966,Белгородская,Огибнянка
Білгородська,Жовтневий,37.830,51.183,Белгородская,Октябрьский
Білгородська,Осинівський,37.416,51.350,Белгородская,Осиновский
Білгородська,Осколець,37.400,51.283,Белгородская,Осколец
Білгородська,Падина,37.383,51.660,Белгородская,Падина
Білгородська,Панки,37.350,51.333,Белгородская,Панки
Білгородська,Первомайський,37.150,51.250,Белгородская,Первомайский
Білгородська,Петрівки,37.366,51.283,Белгородская,Петровки
Білгородська,Писарівка,37.133,51.116,Белгородская,Писаревка
Білгородська,Плоский,37.383,51.183,Белгородская,Плоский
Білгородська,Попів Верх,37.200,51.233,Белгородская,Попов Верх
Білгородська,Присинки,37.400,51.166,Белгородская,Присынки
Білгородська,Пугачі,37.466,51.183,Белгородская,Пугачи
Білгородська,Розкішний,37.333,51.200,Белгородская,Роскошный
Білгородська,Рябинівка,37.683,51.116,Белгородская,Рябиновка
Білгородська,Саприкине,37.650,51.133,Белгородская,Сапрыкино
Білгородська,Сергіївка,37.483,51.200,Белгородская,Сергиевка
Білгородська,Скородне,37.233,51.830,Белгородская,Скородное
Білгородська,Солнцеве,37.250,51.200,Белгородская,Солнцево
Білгородська,Старівка,37.283,51.200,Белгородская,Старовка
Білгородська,Степове,37.350,51.000,Белгородская,Степное
Білгородська,Степ,37.200,50.966,Белгородская,Степь
Білгородська,Строкине,37.250,51.333,Белгородская,Строкино
Білгородська,Сухменка,37.316,51.100,Белгородская,Сухменка
Білгородська,Телешівка,37.266,51.500,Белгородская,Телешовка
Білгородська,Теплий Колодязь,37.516,51.316,Белгородская,Теплый Колодезь
Білгородська,Товсте,37.250,51.000,Белгородская,Толстое
Білгородська,Троїцький,37.516,51.366,Белгородская,Троицкий
Білгородська,Уколове,37.660,51.216,Белгородская,Уколово
Білгородська,Успенка,37.716,51.116,Белгородская,Успенка
Білгородська,Хворостянка,37.533,51.100,Белгородская,Хворостянка
Білгородська,Холодний Колодязь,37.133,51.183,Белгородская,Холодный Колодец
Білгородська,Чапкіно,37.266,51.233,Белгородская,Чапкино
Білгородська,Чаплижний,37.366,51.316,Белгородская,Чаплыжный
Білгородська,Чибисівка,37.466,51.133,Белгородская,Чибисовка
Білгородська,Чуєво,37.116,51.133,Белгородская,Чуево
Білгородська,Шорстове,37.366,51.183,Белгородская,Шорстово
Білгородська,Юр'ївка,37.333,51.500,Белгородская,Юрьевка
Білгородська,Юшково,37.366,51.200,Белгородская,Юшково
Білгородська,Алісівка,36.200,51.100,Белгородская,Алисовка
Білгородська,Берегове,36.400,50.950,Белгородская,Береговой
Білгородська,Березівка,36.216,50.900,Белгородская,Березовка
Білгородська,Багате,36.160,50.983,Белгородская,Богатое
Білгородська,Верхопіння,36.300,50.950,Белгородская,Верхопенье
Білгородська,Володимирівка,36.283,51.660,Белгородская,Владимировка
Білгородська,Вознесенівка,36.216,51.830,Белгородская,Вознесеновка
Білгородська,Виїзне,35.983,51.000,Белгородская,Выезжее
Білгородська,Гремучий,36.350,50.916,Белгородская,Гремучий
Білгородська,Драгунка,35.966,51.330,Белгородская,Драгунка
Білгородська,Зоринські Двори,36.300,51.830,Белгородская,Зоринские Дворы
Білгородська,Івня,36.133,51.660,Белгородская,Ивня
Білгородська,Калинівка,36.250,51.160,Белгородская,Калиновка
Білгородська,Кіровський,36.133,51.160,Белгородская,Кировский
Білгородська,Кочетівка,36.450,51.330,Белгородская,Кочетовка
Білгородська,Червона Поляна,36.400,50.950,Белгородская,Красная Поляна
Білгородська,Курасівка,36.216,51.660,Белгородская,Курасовка
Білгородська,Лучки,36.516,50.916,Белгородская,Лучки
Білгородська,Новеньке,36.150,50.966,Белгородская,Новенькое
Білгородська,Нове Селище,36.183,51.160,Белгородская,Новый Поселок
Білгородська,Вільхуватка,36.416,51.100,Белгородская,Ольховатка
Білгородська,Орлівка,36.366,51.830,Белгородская,Орловка
Білгородська,Павлівський,36.166,51.100,Белгородская,Павловский
Білгородська,Піщане,36.160,51.133,Белгородская,Песчаное
Білгородська,Покровка,36.433,50.900,Белгородская,Покровка
Білгородська,Покровський,36.350,50.966,Белгородская,Покровский
Білгородська,Різдвянка,36.466,50.916,Белгородская,Рождественка
Білгородська,Самарине,35.983,51.133,Белгородская,Самарино
Білгородська,Сафонівка,36.400,51.830,Белгородская,Сафоновка
Білгородська,Степ,36.100,51.116,Белгородская,Степь
Білгородська,Студенок,36.330,51.660,Белгородская,Студенок
Білгородська,Студенське,36.500,51.500,Белгородская,Студенской
Білгородська,Сухосолотине,36.400,50.983,Белгородская,Сухосолотино
Білгородська,Сирцеве,36.266,50.900,Белгородская,Сырцево
Білгородська,Федчівка,36.830,51.660,Белгородская,Федчевка
Білгородська,Хомутці,35.950,51.116,Белгородская,Хомутцы
Білгородська,Черенове,36.500,51.150,Белгородская,Череново
Білгородська,Олександрівка,36.916,50.850,Белгородская,Александровка
Білгородська,Олексіївка,37.330,50.766,Белгородская,Алексеевка
Білгородська,Ганнівка,37.466,50.766,Белгородская,Анновка
Білгородська,Аркадіївка,36.900,50.633,Белгородская,Аркадьевка
Білгородська,Афанасове,37.150,50.733,Белгородская,Афанасово
Білгородська,Байцурове,36.916,50.616,Белгородская,Байцурово
Білгородська,Бакаїв,37.266,50.816,Белгородская,Бакаев
Білгородська,Білий Колодязь,37.200,51.333,Белгородская,Белый Колодезь
Білгородська,Білий Колодязь,37.266,50.933,Белгородская,Белый Колодец
Білгородська,Велика Халань,37.433,50.933,Белгородская,Большая Халань
Білгородська,Велике Піщане,37.350,50.916,Белгородская,Большое Песчаное
Білгородська,Бубново,37.533,50.850,Белгородская,Бубново
Білгородська,Голівка,37.183,50.850,Белгородская,Голевка
Білгородська,Гороженое,37.383,50.750,Белгородская,Гороженое
Білгородська,Грем'яче,36.950,50.733,Белгородская,Гремячье
Білгородська,Дальня Ігуменка,36.733,50.683,Белгородская,Дальняя Игуменка
Білгородська,Довгий,37.000,50.900,Белгородская,Долгий
Білгородська,Довгий Бродок,37.830,50.900,Белгородская,Долгий Бродок
Білгородська,Довжик,37.830,50.866,Белгородская,Должик
Білгородська,Дружний,37.283,50.933,Белгородская,Дружный
Білгородська,Дубова Балка,37.166,50.950,Белгородская,Дубовая Балка
Білгородська,Омелянівка,37.133,50.900,Белгородская,Емельяновка
Білгородська,Жигайлівка,37.383,50.716,Белгородская,Жигайловка
Білгородська,Заломне,37.350,50.683,Белгородская,Заломное
Білгородська,Заріччя,36.950,50.666,Белгородская,Заречье
Білгородська,Заяче,36.983,50.766,Белгородская,Заячье
Білгородська,Зелений Гай,37.366,50.766,Белгородская,Зеленый Гай
Білгородська,Іванівка,37.183,50.950,Белгородская,Ивановка
Білгородська,Івіца,37.216,50.700,Белгородская,Ивица
Білгородська,ім. Калініна. Калініна,36.800,50.666,Белгородская,им. Калинина
Білгородська,ім. Ленина. Леніна,37.283,50.950,Белгородская,им. Ленина
Білгородська,Іонівка,36.966,50.700,Белгородская,Ионовка
Білгородська,Іскра,37.166,50.866,Белгородская,Искра
Білгородська,Клиновець,37.300,50.783,Белгородская,Клиновец
Білгородська,Колесников,37.266,50.766,Белгородская,Колесников
Білгородська,Коломицеве,37.660,50.850,Белгородская,Коломыцево
Білгородська,Комуна,37.350,50.750,Белгородская,Коммуна
Білгородська,Коротке,37.283,50.900,Белгородская,Короткое
Білгородська,Короча,37.183,50.800,Белгородская,Короча
Білгородська,Костівка,37.400,50.683,Белгородская,Костевка
Білгородська,Косухин,37.300,50.800,Белгородская,Косухин
Білгородська,Кошманівка,37.500,50.800,Белгородская,Кошмановка
Білгородська,Кощеєве,37.116,50.900,Белгородская,Кощеево
Білгородська,Кощин,37.283,50.783,Белгородская,Кощин
Білгородська,Червоний Степ,37.450,50.816,Белгородская,Красная Степь
Білгородська,Червоний,37.300,50.750,Белгородская,Красный
Білгородська,Червоний Травень,36.933,50.633,Белгородская,Красный Май
Білгородська,Червоний Орач,37.366,50.766,Белгородская,Красный Пахарь
Білгородська,Кривий,37.333,50.900,Белгородская,Кривой
Білгородська,Кругленьке,37.400,50.900,Белгородская,Кругленькое
Білгородська,Круглий Бродок,37.500,50.883,Белгородская,Круглый Бродок
Білгородська,Ломове,36.933,50.750,Белгородская,Ломово
Білгородська,Лопин,37.283,50.766,Белгородская,Лопин
Білгородська,Мазикине,36.866,50.716,Белгородская,Мазикино
Білгородська,Мале Піщане,37.350,50.916,Белгородская,Малое Песчаное
Білгородська,Мальцівка,37.433,50.783,Белгородская,Мальцевка
Білгородська,Марченко,37.283,50.783,Белгородская,Марченко
Білгородська,Меліхове,36.800,50.700,Белгородская,Мелихово
Білгородська,Меркулівка,37.160,50.850,Белгородская,Меркуловка
Білгородська,Міндолівка,37.333,50.750,Белгородская,Миндоловка
Білгородська,Мічурінський,37.300,50.683,Белгородская,Мичуринский
Білгородська,Муханівка,36.966,50.700,Белгородская,Мухановка
Білгородська,Нелидівка,36.916,50.716,Белгородская,Нелидовка
Білгородська,Нечаєве,37.133,50.700,Белгородская,Нечаево
Білгородська,Нове Село,37.150,50.866,Белгородская,Новая Деревня
Білгородська,Нова Слобідка,37.160,50.833,Белгородская,Новая Слободка
Білгородська,Новотроївка,36.950,50.650,Белгородская,Новотроевка
Білгородська,Об'єднаний,36.833,50.750,Белгородская,Объединенный
Білгородська,Овчарівка,37.316,50.766,Белгородская,Овчаровка
Білгородська,Вільхуватка,36.816,50.750,Белгородская,Ольховатка
Білгородська,Павлівка,37.416,50.800,Белгородская,Павловка
Білгородська,Пестунове,37.000,50.916,Белгородская,Пестуново
Білгородська,Піщане,37.000,50.733,Белгородская,Песчаное
Білгородська,Плодовоягідний,37.150,50.750,Белгородская,Плодовоягодный
Білгородська,Плоске,37.000,50.733,Белгородская,Плоское
Білгородська,Плотавець,37.216,50.916,Белгородская,Плотавец
Білгородська,Пожежний,37.133,50.766,Белгородская,Пожарный
Білгородська,Полянське,36.966,50.733,Белгородская,Полянское
Білгородська,Поповка,37.200,50.866,Белгородская,Поповка
Білгородська,Причепилівка,37.466,50.750,Белгородская,Прицепиловка
Білгородська,Прохідне,37.100,50.766,Белгородская,Проходное
Білгородська,Прудки,37.100,50.750,Белгородская,Прудки
Білгородська,Раївка,36.850,50.766,Белгородская,Раевка
Білгородська,Різникове,37.660,50.733,Белгородская,Резниково
Білгородська,Самійлівка,37.830,50.850,Белгородская,Самойловка
Білгородська,Сафонівка,37.660,50.800,Белгородская,Сафоновка
Білгородська,Свиридове,36.950,50.833,Белгородская,Свиридово
Білгородська,Сетне,37.183,50.750,Белгородская,Сетное
Білгородська,Сидорівка,37.450,50.683,Белгородская,Сидоровка
Білгородська,Соколівка,37.266,50.716,Белгородская,Соколовка
Білгородська,Спірне,37.300,50.850,Белгородская,Спорное
Білгородська,Зчіпне,37.100,50.883,Белгородская,Сцепное
Білгородська,Тетянівка,37.500,50.766,Белгородская,Татьяновка
Білгородська,Тернове,37.150,50.716,Белгородская,Терновое
Білгородська,Тоненьке,37.000,50.883,Белгородская,Тоненькое
Білгородська,Труд,37.333,50.700,Белгородская,Труд
Білгородська,Ушаківка,36.966,50.683,Белгородская,Ушаковка
Білгородська,Ушакове,36.933,50.666,Белгородская,Ушаково
Білгородська,Фощувате,37.316,50.750,Белгородская,Фощеватое
Білгородська,Хмелеве,37.330,50.933,Белгородская,Хмелевое
Білгородська,Холодний,37.100,50.833,Белгородская,Холодный
Білгородська,Хрящове,36.950,50.750,Белгородская,Хрящевое
Білгородська,Чернишівка,37.830,50.900,Белгородская,Чернышевка
Білгородська,Шеїне,36.883,50.683,Белгородская,Шеино
Білгородська,Шутове,37.830,50.833,Белгородская,Шутово
Білгородська,Щетинівка,37.333,50.766,Белгородская,Щетиновка
Білгородська,Яблонове,37.366,50.850,Белгородская,Яблоново
Білгородська,Язикове,37.300,50.833,Белгородская,Языково
Білгородська,Ближні Розсошки,38.300,50.916,Белгородская,Ближние Россошки
Білгородська,Богословка,38.816,51.330,Белгородская,Богословка
Білгородська,Велике,38.350,50.933,Белгородская,Большое
Білгородська,Братство,38.850,51.330,Белгородская,Братство
Білгородська,Бичків,38.416,50.933,Белгородская,Бычков
Білгородська,Вербне,38.683,50.800,Белгородская,Вербное
Білгородська,Веселий,38.416,50.950,Белгородская,Веселый
Білгородська,Гончарівка,38.866,50.900,Белгородская,Гончаровка
Білгородська,Горки,38.750,51.330,Белгородская,Горки
Білгородська,Готов'є,38.666,50.850,Белгородская,Готовье
Білгородська,Дальні Розсошки,38.316,50.933,Белгородская,Дальние Россошки
Білгородська,Заломне,38.583,50.933,Белгородская,Заломное
Білгородська,ім. Калініна. Калініна,38.383,50.966,Белгородская,им. Калинина
Білгородська,Калитва,38.300,51.330,Белгородская,Калитва
Білгородська,Кам'янка,38.366,51.100,Белгородская,Каменка
Білгородська,Камизино,38.600,50.850,Белгородская,Камызино
Білгородська,Комишенка,38.616,50.883,Белгородская,Камышенка
Білгородська,Караєшний,38.483,50.983,Белгородская,Караешный
Білгородська,Киселівка,38.733,50.983,Белгородская,Киселевка
Білгородська,Коробово,38.483,50.883,Белгородская,Коробово
Білгородська,Красне,38.683,50.933,Белгородская,Красное
Білгородська,Кругле,38.550,50.950,Белгородская,Круглое
Білгородська,Лісове Уколове,38.833,50.916,Белгородская,Лесное Уколово
Білгородська,Мар'ївка,38.316,51.000,Белгородская,Марьевка
Білгородська,Новогеоргіївка,38.400,50.933,Белгородская,Новогеоргиевка
Білгородська,Новосолдатка,38.500,50.950,Белгородская,Новосолдатка
Білгородська,Новоуколове,38.416,51.330,Белгородская,Новоуколово
Білгородська,Новий Шлях,38.500,50.966,Белгородская,Новый Путь
Білгородська,Первомайський,38.333,50.950,Белгородская,Первомайский
Білгородська,Пісковатка,38.766,51.500,Белгородская,Песковатка
Білгородська,Польниково,38.716,50.900,Белгородская,Польниково
Білгородська,Расховець,38.466,50.900,Белгородская,Расховец
Білгородська,Свистівка,38.750,50.983,Белгородская,Свистовка
Білгородська,Старий Рідкодуб,38.366,50.933,Белгородская,Старый Редкодуб
Білгородська,Степовий,38.300,51.330,Белгородская,Степной
Білгородська,Уракове,38.583,50.866,Белгородская,Ураково
Білгородська,Флюгівка,38.316,51.160,Белгородская,Флюговка
Білгородська,Хмелеве,38.550,50.900,Белгородская,Хмелевое
Білгородська,Черемухове,38.450,50.950,Белгородская,Черемухово
Білгородська,Шидлівка,38.316,51.500,Белгородская,Шидловка
Білгородська,Широке,38.516,51.160,Белгородская,Широкое
Білгородська,Япринців,38.333,50.933,Белгородская,Япрынцев
Білгородська,Антошкін,38.166,50.450,Белгородская,Антошкин
Білгородська,Апухтин,38.333,50.500,Белгородская,Апухтин
Білгородська,Бірюч,38.400,50.650,Белгородская,Бирюч
Білгородська,Бодякове,38.266,50.533,Белгородская,Бодяково
Білгородська,Большебикове,38.400,50.866,Белгородская,Большебыково
Білгородська,Валуй,38.383,50.516,Белгородская,Валуй
Білгородська,Валуйчик,38.266,50.400,Белгородская,Валуйчик
Білгородська,Верхня Покровка,38.433,50.783,Белгородская,Верхняя Покровка
Білгородська,Верхососна,38.233,50.733,Белгородская,Верхососна
Білгородська,Веселе,38.166,50.633,Белгородская,Веселое
Білгородська,Володимирівка,38.966,50.683,Белгородская,Владимировка
Білгородська,Висілки,38.250,50.600,Белгородская,Выселки
Білгородська,Горбунів,38.466,50.466,Белгородская,Горбунов
Білгородська,Горове,38.250,50.583,Белгородская,Горовое
Білгородська,Гредякине,38.233,50.633,Белгородская,Гредякино
Білгородська,Гремучий,36.866,51.166,Белгородская,Гремучий
Білгородська,Дубки,38.133,50.750,Белгородская,Дубки
Білгородська,Євсеїв,38.283,50.500,Белгородская,Евсеев
Білгородська,Єздоцький,38.450,50.750,Белгородская,Ездоцкий
Білгородська,Завалля,38.133,50.766,Белгородская,Завалье
Білгородська,Завальське,38.233,50.700,Белгородская,Завальское
Білгородська,Засосна,38.383,50.616,Белгородская,Засосна
Білгородська,Іллінський,38.333,50.550,Белгородская,Ильинский
Білгородська,Калинове,38.433,50.500,Белгородская,Калиново
Білгородська,Кислинський,38.200,50.483,Белгородская,Кислинский
Білгородська,Ковалів,38.316,50.550,Белгородская,Ковалев
Білгородська,Коломицеве,38.366,50.550,Белгородская,Коломыцево
Білгородська,Коробкин,38.366,50.800,Белгородская,Коробкин
Білгородська,Котлярів,38.433,50.566,Белгородская,Котляров
Білгородська,Кравцов,38.383,50.550,Белгородская,Кравцов
Білгородська,Червона Яруга,35.650,50.800,Белгородская,Красная Яруга
Білгородська,Красне,38.166,50.683,Белгородская,Красное
Білгородська,Кулішівка,38.333,50.383,Белгородская,Кулешовка
Білгородська,Лазаренове,38.133,50.466,Белгородская,Лазареново
Білгородська,Ливенка,38.300,50.433,Белгородская,Ливенка
Білгородська,Малинове,38.200,50.650,Белгородская,Малиново
Білгородська,Малоолексіївка,38.466,50.716,Белгородская,Малоалексеевка
Білгородська,Малобикове,38.500,50.666,Белгородская,Малобыково
Білгородська,Малоленінський,38.133,50.766,Белгородская,Малоленинский
Білгородська,Малоржавець,38.830,50.683,Белгородская,Малоржавец
Білгородська,Мар'ївка,38.366,50.733,Белгородская,Марьевка
Білгородська,Мирний,38.483,50.533,Белгородская,Мирный
Білгородська,Микитівка,38.416,50.383,Белгородская,Никитовка
Білгородська,Миколаївський,38.500,50.616,Белгородская,Николаевский
Білгородська,Нікольський,38.316,50.616,Белгородская,Никольский
Білгородська,Новохуторне,38.200,50.566,Белгородская,Новохуторное
Білгородська,Новий Шлях,38.883,50.916,Белгородская,Новый Путь
Білгородська,Остроухове,38.233,50.683,Белгородская,Остроухово
Білгородська,Палатове,38.166,50.416,Белгородская,Палатово
Білгородська,Перелісок,38.200,50.433,Белгородская,Перелесок
Білгородська,Петрів,38.433,50.766,Белгородская,Петров
Білгородська,Плюхине,38.283,50.833,Белгородская,Плюхино
Білгородська,Підліс,38.183,50.416,Белгородская,Подлес
Білгородська,Попасне,38.483,50.500,Белгородская,Попасное
Білгородська,Прилепи,38.316,50.750,Белгородская,Прилепы
Білгородська,Прудки,38.500,50.816,Белгородская,Прудки
Білгородська,Роздолля,38.400,50.300,Белгородская,Раздолье
Білгородська,Розпаші,38.116,50.716,Белгородская,Распаши
Білгородська,Рідкодуб,38.330,50.650,Белгородская,Редкодуб
Білгородська,Ряшинове,38.183,50.800,Белгородская,Ряшиново
Білгородська,Садки,38.316,50.650,Белгородская,Садки
Білгородська,Самарине,38.400,50.333,Белгородская,Самарино
Білгородська,Солдатка,38.366,50.816,Белгородская,Солдатка
Білгородська,Сорокине,38.483,50.750,Белгородская,Сорокино
Білгородська,Старокожеве,38.216,50.366,Белгородская,Старокожево
Білгородська,Стрілецьке,38.483,50.683,Белгородская,Стрелецкое
Білгородська,Терешків,38.366,50.433,Белгородская,Терешков
Білгородська,Уракове,38.350,50.816,Белгородская,Ураково
Білгородська,Уточка,38.316,50.833,Белгородская,Уточка
Білгородська,Фількіно,38.333,50.516,Белгородская,Филькино
Білгородська,Фощуватий,38.233,50.483,Белгородская,Фощеватый
Білгородська,Хутірці,38.450,50.650,Белгородская,Хуторцы
Білгородська,Юрків,38.150,50.450,Белгородская,Юрков
Білгородська,Ямки,38.466,50.666,Белгородская,Ямки
Білгородська,Ясенів,38.483,50.466,Белгородская,Ясенов
Білгородська,Ганнівка,35.533,50.916,Белгородская,Анновка
Білгородська,Архипівський,35.550,50.850,Белгородская,Архиповский
Білгородська,Бондарєв,35.550,50.866,Белгородская,Бондарев
Білгородська,Биценків,35.666,50.733,Белгородская,Быценков
Білгородська,Високе,35.466,50.750,Белгородская,Высокое
Білгородська,В'язове,35.500,50.783,Белгородская,Вязовое
Білгородська,В'язівське,35.583,50.833,Белгородская,Вязовское
Білгородська,Графівка,35.433,50.916,Белгородская,Графовка
Білгородська,Демидівка,35.400,50.950,Белгородская,Демидовка
Білгородська,Ілек-Пеньківка,35.550,50.766,Белгородская,Илек-Пеньковка
Білгородська,Колотилівка,35.433,50.816,Белгородская,Колотиловка
Білгородська,Колотилівський,35.600,50.850,Белгородская,Колотиловский
Білгородська,Красноорловський,35.600,50.833,Белгородская,Красноорловский
Білгородська,Крисанове,35.616,50.733,Белгородская,Крисаново
Білгородська,Липці,35.400,50.866,Белгородская,Липцы
Білгородська,Надежівка,35.516,50.933,Белгородская,Надежевка
Білгородська,Новореп'яхівський,35.566,50.866,Белгородская,Новорепяховский
Білгородська,Отрадівка,35.716,50.766,Белгородская,Отрадовка
Білгородська,Отрадівський,35.700,50.750,Белгородская,Отрадовский
Білгородська,Первомайський,35.650,50.750,Белгородская,Первомайский
Білгородська,Підвисоке,35.483,50.750,Белгородская,Подвысокое
Білгородська,Подолівський,35.500,50.916,Белгородская,Подоловский
Білгородська,Пожарський,35.550,50.816,Белгородская,Пожарский
Білгородська,Поповка,35.350,50.950,Белгородская,Поповка
Білгородська,Прилісся,35.416,50.866,Белгородская,Прилесье
Білгородська,Пролетарський,35.516,50.750,Белгородская,Пролетарский
Білгородська,Реп'яхівка,35.483,50.866,Белгородская,Репяховка
Білгородська,Романівка,35.450,50.950,Белгородская,Романовка
Білгородська,Савченко,35.600,50.733,Белгородская,Савченко
Білгородська,Бурякова,35.700,50.783,Белгородская,Свекловичная
Білгородська,Сергіївка,35.633,50.716,Белгородская,Сергиевка
Білгородська,Старосілля,35.466,50.700,Белгородская,Староселье
Білгородська,Степове,35.616,50.833,Белгородская,Степное
Білгородська,Теребрено,35.500,50.716,Белгородская,Теребрено
Білгородська,Фіщеве,35.633,50.766,Белгородская,Фищево
Білгородська,Арінкін,37.950,50.850,Белгородская,Аринкин
Білгородська,Білий Колодязь,37.950,50.750,Белгородская,Белый Колодезь
Білгородська,Берізки,37.950,50.816,Белгородская,Березки
Білгородська,Березів,38.000,50.650,Белгородская,Березов
Білгородська,Багатий,37.883,50.650,Белгородская,Богатый
Білгородська,Богданівка,37.533,50.633,Белгородская,Богдановка
Білгородська,Богородське,37.616,50.750,Белгородская,Богородское
Білгородська,Велика Іванівка,38.183,50.866,Белгородская,Большая Ивановка
Білгородська,Велика Яруга,37.950,50.816,Белгородская,Большая Яруга
Білгородська,Бондарєв,37.633,50.616,Белгородская,Бондарев
Білгородська,Боровки,37.683,50.633,Белгородская,Боровки
Білгородська,Борове,38.250,50.850,Белгородская,Боровое
Білгородська,Борсук,37.550,50.700,Белгородская,Борсук
Білгородська,Васильділ,37.583,50.816,Белгородская,Васильдол
Білгородська,Василівка,37.633,50.650,Белгородская,Васильевка
Білгородська,Васильпілля,37.866,50.666,Белгородская,Васильполье
Білгородська,Великомихайлівка,37.600,50.783,Белгородская,Великомихайловка
Білгородська,Веселий,38.000,50.883,Белгородская,Веселый
Білгородська,Гайдашівка,37.500,50.633,Белгородская,Гайдашевка
Білгородська,Глинне,37.950,50.833,Белгородская,Глинное
Білгородська,Гнилиця,37.500,50.666,Белгородская,Гнилица
Білгородська,Голубине,37.783,50.816,Белгородская,Голубино
Білгородська,Грачівка,37.950,50.750,Белгородская,Грачевка
Білгородська,Гриньово,37.683,50.650,Белгородская,Гринево
Білгородська,Гущенка,37.933,50.700,Белгородская,Гущенка
Білгородська,Єлець,38.500,50.700,Белгородская,Елец
Білгородська,Єлецьке,37.783,50.850,Белгородская,Елецкое
Білгородська,Єндовине,37.683,50.683,Белгородская,Ендовино
Білгородська,Жилин,37.800,50.633,Белгородская,Жилин
Білгородська,Іванівка,37.983,50.850,Белгородская,Ивановка
Білгородська,Калинівка,38.166,50.833,Белгородская,Калиновка
Білгородська,Кам'янка,37.650,50.800,Белгородская,Каменка
Білгородська,Козловський,37.783,50.750,Белгородская,Козловский
Білгородська,Колодязне,38.233,50.850,Белгородская,Колодезный
Білгородська,Колок,38.183,50.900,Белгородская,Колок
Білгородська,Костівка,38.830,50.883,Белгородская,Костевка
Білгородська,Костин,38.000,50.816,Белгородская,Костин
Білгородська,Косих,38.160,50.750,Белгородская,Косых
Білгородська,Червона Долина,38.216,50.916,Белгородская,Красная Долина
Білгородська,Криничний,38.160,50.783,Белгородская,Криничный
Білгородська,Крюк,38.500,50.683,Белгородская,Крюк
Білгородська,Кулівка,37.966,50.733,Белгородская,Кулевка
Білгородська,Кульма,37.750,50.750,Белгородская,Кульма
Білгородська,Леонівка,37.833,50.816,Белгородская,Леоновка
Білгородська,Львівка,38.000,50.633,Белгородская,Львовка
Білгородська,Мазепин,37.716,50.600,Белгородская,Мазепин
Білгородська,Макешкине,37.800,50.650,Белгородская,Макешкино
Білгородська,Мала Іванівка,38.183,50.850,Белгородская,Малая Ивановка
Білгородська,Мале Городище,37.533,50.816,Белгородская,Малое Городище
Білгородська,Махотинка,38.160,50.666,Белгородская,Махотынка
Білгородська,Мозолівка,38.160,50.750,Белгородская,Мозолевка
Білгородська,Мосьпанов,38.216,50.850,Белгородская,Мосьпанов
Білгородська,Муренцев,37.966,50.666,Белгородская,Муренцев
Білгородська,Надійний,38.000,50.883,Белгородская,Надежный
Білгородська,Немцеве,37.683,50.600,Белгородская,Немцево
Білгородська,Миколаївка,37.600,50.633,Белгородская,Николаевка
Білгородська,Микільське,38.660,50.900,Белгородская,Никольское
Білгородська,Нова Безгинка,38.116,50.883,Белгородская,Новая Безгинка
Білгородська,Новоселівка,37.566,50.716,Белгородская,Новоселовка
Білгородська,Вільхуватка,37.750,50.733,Белгородская,Ольховатка
Білгородська,Оскільське,37.833,50.833,Белгородская,Оскольское
Білгородська,Остапівка,37.516,50.650,Белгородская,Остаповка
Білгородська,Піщанка,37.816,50.700,Белгородская,Песчанка
Білгородська,Погромець,37.850,50.816,Белгородская,Погромец
Білгородська,Підвисле,37.633,50.800,Белгородская,Подвислое
Білгородська,Покрово-Михайлівка,37.566,50.766,Белгородская,Покрово-Михайловка
Білгородська,Польовий,37.516,50.733,Белгородская,Полевой
Білгородська,Попасний,38.660,50.816,Белгородская,Попасный
Білгородська,Проточний,38.830,50.700,Белгородская,Проточный
Білгородська,Прудки,37.983,50.800,Белгородская,Прудки
Білгородська,Пустинка,37.783,50.716,Белгородская,Пустынка
Білгородська,Розвильний,38.116,50.800,Белгородская,Развильный
Білгородська,Рідкодуб,38.266,50.900,Белгородская,Редкодуб
Білгородська,Сабельне,38.160,50.883,Белгородская,Сабельный
Білгородська,Севальний,38.160,50.866,Белгородская,Севальный
Білгородська,Семенівка,38.150,50.883,Белгородская,Семеновка
Білгородська,Серебрянка,37.916,50.683,Белгородская,Серебрянка
Білгородська,Симонівка,37.983,50.816,Белгородская,Симоновка
Білгородська,Скринніков,37.600,50.583,Белгородская,Скрынников
Білгородська,Слонівка,37.750,50.650,Белгородская,Слоновка
Білгородська,Соколівка,38.330,50.850,Белгородская,Соколовка
Білгородська,Солонець-Поляна,37.733,50.783,Белгородская,Солонец-Поляна
Білгородська,Стара Безгинка,38.166,50.850,Белгородская,Старая Безгинка
Білгородська,Таволжанка,37.783,50.683,Белгородская,Таволжанка
Білгородська,Терехівка,38.500,50.833,Белгородская,Тереховка
Білгородська,Тростенець,37.650,50.833,Белгородская,Тростенец
Білгородська,Фіронівка,37.900,50.716,Белгородская,Фироновка
