region_name_ukr,location_name_ukr,lon,lat,region_name_ru,location_name_ru
Вітебська,Осинторф,30.650,54.716,Витебская,Осинторф
Вітебська,Россасно,30.883,54.650,Витебская,Россасно
Вітебська,Якубове,30.566,54.600,Витебская,Якубово
Вітебська,Великий Полсвиж,28.733,54.850,Витебская,Большой Полсвиж
Вітебська,Домжериці,28.316,54.750,Витебская,Домжерицы
Вітебська,Камінь,28.883,55.160,Витебская,Камень
Вітебська,Лепель,28.700,54.883,Витебская,Лепель
Вітебська,Нові Волосовичі,28.850,54.766,Витебская,Новые Волосовичи
Вітебська,Пишно,28.483,54.950,Витебская,Пышно
Вітебська,Старе Лядно,28.766,54.933,Витебская,Старое Лядно
Вітебська,Юхнівка,27.966,54.800,Витебская,Юхновка
Вітебська,Бабиновичі,30.550,54.833,Витебская,Бабиновичи
Вітебська,Велешковичі,30.766,55.133,Витебская,Велешковичи
Вітебська,Велике Село,27.666,55.400,Витебская,Великое Село
Вітебська,Височани,30.433,54.983,Витебская,Высочаны
Вітебська,Вихідці,30.700,54.833,Витебская,Выходцы
Вітебська,Добромисли,30.666,54.933,Витебская,Добромысли
Вітебська,Заольша,30.916,54.983,Витебская,Заольша
Вітебська,Ковалі,27.833,55.116,Витебская,Ковали
Вітебська,Колишки,30.950,55.166,Витебская,Колышки
Вітебська,Кринки,30.433,55.330,Витебская,Крынки
Вітебська,Ліозно,30.800,55.330,Витебская,Лиозно
Вітебська,Осипове,30.383,54.900,Витебская,Осипово
Вітебська,Стасеве,30.650,55.830,Витебская,Стасево
Вітебська,Борки,28.650,55.683,Витебская,Борки
Вітебська,Вовківщина,27.433,55.550,Витебская,Волковщина
Вітебська,Двірне Село,27.666,55.566,Витебская,Дворное Село
Вітебська,Дисна,28.166,55.550,Витебская,Дисна
Вітебська,Зауття,28.116,55.466,Витебская,Заутье
Вітебська,Канцерово,28.183,55.383,Витебская,Канцерово
Вітебська,Леонполь,27.800,55.800,Витебская,Леонполь
Вітебська,Міори,27.633,55.616,Витебская,Миоры
Вітебська,Миколаєво,29.266,55.233,Витебская,Николаево
Вітебська,Новгороди,27.600,55.516,Витебская,Новгороды
Вітебська,Новий Погост,27.500,55.500,Витебская,Новый Погост
Вітебська,Пов'яття,27.650,55.700,Витебская,Повятье
Вітебська,Погост,30.200,54.500,Витебская,Погост
Вітебська,Слобода,28.350,54.816,Витебская,Слобода
Вітебська,Черес,27.716,55.633,Витебская,Черес
Вітебська,Язно,28.150,55.416,Витебская,Язно
Вітебська,Барань,30.300,54.483,Витебская,Барань
Вітебська,Боровуха 1-ша,28.600,55.583,Витебская,Боровуха 1-я
Вітебська,Буре,30.733,54.616,Витебская,Бурое
Вітебська,Високе,30.433,54.650,Витебская,Высокое
Вітебська,Жегулі,27.983,55.733,Витебская,Жегули
Вітебська,Зайкове,30.516,55.733,Витебская,Зайково
Вітебська,Запілля,30.766,55.500,Витебская,Заполье
Вітебська,Зубове,30.400,54.366,Витебская,Зубово
Вітебська,Клюківка,30.400,54.750,Витебская,Клюковка
Вітебська,Копись,30.300,54.316,Витебская,Копысь
Вітебська,Крапивно,30.583,54.516,Витебская,Крапивно
Вітебська,Лисуни,30.133,54.450,Витебская,Лисуны
Вітебська,Лугівські,30.450,55.800,Витебская,Луговские
Вітебська,Милашки,27.160,55.466,Витебская,Милашки
Вітебська,Оріхівськ,30.500,54.683,Витебская,Ореховск
Вітебська,Орша,30.400,54.500,Витебская,Орша
Вітебська,Роський Сілець,30.150,54.550,Витебская,Росский Селец
Вітебська,Стайки,30.266,54.683,Витебская,Стайки
Вітебська,Струсто,26.983,55.683,Витебская,Струсто
Вітебська,Шаші,29.660,55.316,Витебская,Шаши
Вітебська,Юрцеве,30.366,54.616,Витебская,Юрцево
Вітебська,Яковлевичі,30.500,54.333,Витебская,Яковлевичи
Вітебська,Адамове,28.466,55.616,Витебская,Адамово
Вітебська,Азино,28.650,55.633,Витебская,Азино
Вітебська,Бабці,28.133,54.750,Витебская,Бабцы
Вітебська,Біле Село,29.983,54.683,Витебская,Белое Село
Вітебська,Бобиничі,28.400,55.283,Витебская,Бобыничи
Вітебська,Веремєєво,29.966,55.533,Витебская,Веремеево
Вітебська,Ветрине,28.466,55.416,Витебская,Ветрино
Вітебська,Вовча,28.100,54.700,Витебская,Волча
Вітебська,Вороничі,28.633,55.333,Витебская,Вороничи
Вітебська,Глоти,28.733,55.950,Витебская,Глоты
Вітебська,Гомель,28.766,55.300,Витебская,Гомель
Вітебська,Горчаки,28.566,55.433,Витебская,Горчаки
Вітебська,Гори,29.116,55.850,Витебская,Горы
Вітебська,Горяни,29.330,55.416,Витебская,Горяны
Вітебська,Грамоще,28.466,55.666,Витебская,Грамоще
Вітебська,Домники,29.150,55.500,Витебская,Домники
Вітебська,Дретунь,29.216,55.700,Витебская,Дретунь
Вітебська,Дубрави,28.233,56.000,Витебская,Дубравы
Вітебська,Заозер'я,30.500,54.416,Витебская,Заозерье
Вітебська,Заскорки,28.650,55.383,Витебская,Заскорки
Вітебська,Захарничі,28.866,55.550,Витебская,Захарничи
Вітебська,Зеленка,28.850,55.650,Витебская,Зеленка
Вітебська,Зубаки,30.616,54.983,Витебская,Зубаки
Вітебська,Ковальова,30.666,55.550,Витебская,Ковалева
Вітебська,Красники,27.950,54.683,Витебская,Красники
Вітебська,Литовці,27.750,54.983,Витебская,Литовцы
Вітебська,Ловжа,29.483,55.300,Витебская,Ловжа
Вітебська,Мале Ситне,29.350,55.683,Витебская,Малое Ситно
Вітебська,Миловиди,28.400,55.933,Витебская,Миловиды
Вітебська,Мирна,29.900,55.366,Витебская,Мирная
Вітебська,Мосейки,30.330,54.816,Витебская,Мосейки
Вітебська,Навлиця,28.500,55.366,Витебская,Навлица
Вітебська,Нова Полота,29.330,55.600,Витебская,Новая Полота
Вітебська,Нове Село,29.633,54.466,Витебская,Новое Село
Вітебська,Новополоцьк,28.633,55.516,Витебская,Новополоцк
Вітебська,Нові Крюки,27.866,55.650,Витебская,Новые Крюки
Вітебська,Орлове,30.283,55.116,Витебская,Орлово
Вітебська,Подвориця,29.633,54.933,Витебская,Подворица
Вітебська,Пола,29.500,55.133,Витебская,Пола
Вітебська,Полоцьк,28.766,55.466,Витебская,Полоцк
Вітебська,Ремні,30.300,55.683,Витебская,Ремни
Вітебська,Рівне Поле,28.466,55.900,Витебская,Ровное Поле
Вітебська,Русини,26.933,55.330,Витебская,Русины
Вітебська,Семенцово,29.600,55.830,Витебская,Семенцово
Вітебська,Ситенець,29.160,55.566,Витебская,Ситенец
Вітебська,Смоленська височина,30.700,54.483,Витебская,Смоленская Возвышенность
Вітебська,Смоляни,30.660,54.600,Витебская,Смоляны
Вітебська,Соколове,29.116,55.100,Витебская,Соколово
Вітебська,Стара Білиця,29.633,54.700,Витебская,Старая Белица
Вітебська,Старий Погост,27.616,55.483,Витебская,Старый Погост
Вітебська,Праці,29.383,55.633,Витебская,Труды
Вітебська,Туровля,28.933,55.366,Витебская,Туровля
Вітебська,Уно,30.700,55.500,Витебская,Уно
Вітебська,Христове,27.450,55.660,Витебская,Христово
Вітебська,Чорне,27.283,55.150,Витебская,Черное
Вітебська,Шпаковщина,28.333,55.466,Витебская,Шпаковщина
Вітебська,Бель,31.160,54.650,Витебская,Бель
Вітебська,Бельки,27.200,55.266,Витебская,Бельки
Вітебська,Воропаєве,27.216,55.150,Витебская,Воропаево
Вітебська,Дуниловичі,27.250,55.660,Витебская,Дуниловичи
Вітебська,Куропілля,26.866,55.216,Витебская,Курополье
Вітебська,Линтупи,26.316,55.500,Витебская,Лынтупы
Вітебська,Новосілки,29.833,54.983,Витебская,Новоселки
Вітебська,Полісся,26.383,55.100,Витебская,Полесье
Вітебська,Постави,26.833,55.116,Витебская,Поставы
Вітебська,Горбачово,29.500,55.950,Витебская,Горбачево
Вітебська,Забір'я,28.983,54.716,Витебская,Заборье
Вітебська,Клястиці,28.600,55.883,Витебская,Клястицы
Вітебська,Краснопілля,29.266,55.816,Витебская,Краснополье
Вітебська,Росони,28.816,55.883,Витебская,Россоны
Вітебська,Селявщина,28.800,55.816,Витебская,Селявщина
Вітебська,Соколище,28.600,55.766,Витебская,Соколище
Вітебська,Юховичі,28.666,56.160,Витебская,Юховичи
Вітебська,Янковичі,28.783,55.766,Витебская,Янковичи
Вітебська,Олексиничі,29.966,54.766,Витебская,Алексиничи
Вітебська,Біла Липа,29.733,54.916,Витебская,Белая Липа
Вітебська,Богушівськ,30.216,54.850,Витебская,Богушевск
Вітебська,Латигаль,29.616,54.766,Витебская,Латыгаль
Вітебська,Ледневичі,30.150,54.716,Витебская,Ледневичи
Вітебська,Мошкани,30.330,54.950,Витебская,Мошканы
Вітебська,Оболь,29.733,55.683,Витебская,Оболь
Вітебська,Рясно,29.833,54.650,Витебская,Рясно
Вітебська,Сенно,29.683,54.816,Витебская,Сенно
Вітебська,Янове,30.100,54.750,Витебская,Яново
Вітебська,Волосово,29.533,54.550,Витебская,Волосово
Вітебська,Воронцевичі,29.916,54.366,Витебская,Воронцевичи
Вітебська,Горщівщина,29.966,54.566,Витебская,Горщевщина
Вітебська,Коханове,30.000,54.466,Витебская,Коханово
Вітебська,Обольці,29.816,54.600,Витебская,Обольцы
Вітебська,Плоске,29.533,54.450,Витебская,Плоское
Вітебська,Славені,29.516,54.333,Витебская,Славени
Вітебська,Славне,29.450,54.316,Витебская,Славное
Вітебська,Толочин,29.700,54.416,Витебская,Толочин
Вітебська,Арлея,29.466,55.633,Витебская,Арлея
Вітебська,Великі Дільці,28.433,55.660,Витебская,Большие Дольцы
Вітебська,Весницьк,28.333,55.500,Витебская,Весницк
Вітебська,Глибочка,28.966,55.266,Витебская,Глыбочка
Вітебська,Двір-Усвея,29.100,55.233,Витебская,Двор-Усвея
Вітебська,Дубрівка,26.933,55.350,Витебская,Дубровка
Вітебська,Жари,28.666,55.830,Витебская,Жары
Вітебська,Завічелля,28.750,55.133,Витебская,Завечелье
Вітебська,Задєжжя,28.266,55.850,Витебская,Задежье
Вітебська,Косарі,28.316,55.330,Витебская,Косари
Вітебська,Кругляни,29.983,54.900,Витебская,Кругляны
Вітебська,Кубличі,28.333,55.166,Витебская,Кубличи
Вітебська,Малі Дольці,28.383,54.983,Витебская,Малые Дольцы
Вітебська,Матирине,28.533,55.250,Витебская,Матырино
Вітебська,Несино,28.950,55.000,Витебская,Несино
Вітебська,Полюдовичі,28.350,55.516,Витебская,Полюдовичи
Вітебська,Селище,28.416,55.200,Витебская,Селище
Вітебська,Сорочине,28.750,55.200,Витебская,Сорочино
Вітебська,Старе Село,29.883,55.216,Витебская,Старое Село
Вітебська,Старе Соколине,29.716,54.500,Витебская,Старое Соколино
Вітебська,Туроси,29.000,55.150,Витебская,Туросы
Вітебська,Усая,29.500,55.166,Витебская,Усая
Вітебська,Ушачі,28.616,55.183,Витебская,Ушачи
Вітебська,Замошшя,27.100,55.500,Витебская,Замошье
Вітебська,Іванськ,29.133,54.933,Витебская,Иванск
Вітебська,Краснолуки,28.833,54.616,Витебская,Краснолуки
Вітебська,Латиголичі,28.700,54.616,Витебская,Латыголичи
Вітебська,Лукомль,29.150,54.700,Витебская,Лукомль
Вітебська,Новолукомль,29.133,54.650,Витебская,Новолукомль
Вітебська,Жовтневий,29.333,54.866,Витебская,Октябрьский
Вітебська,Соболі,29.300,54.683,Витебская,Соболи
Вітебська,Тяпине,29.660,54.833,Витебская,Тяпино
Вітебська,Чашники,29.133,54.866,Витебская,Чашники
Вітебська,Черея,29.283,54.616,Витебская,Черея
Вітебська,Веретеї,27.816,55.316,Витебская,Веретеи
Вітебська,Германовичі,27.733,55.416,Витебская,Германовичи
Вітебська,Іоди,27.233,55.450,Витебская,Иоды
Вітебська,Лонські,27.233,55.383,Витебская,Лонские
Вітебська,Лужки,27.883,55.350,Витебская,Лужки
Вітебська,Столиця,27.816,55.416,Витебская,Столица
Вітебська,Шарківщина,27.466,55.366,Витебская,Шарковщина
Вітебська,Добрино,30.266,54.783,Витебская,Добрино
Вітебська,Кордон,29.233,55.266,Витебская,Кордон
Вітебська,Криве Село,29.566,55.133,Витебская,Кривое Село
Вітебська,Лісковичі,29.650,55.250,Витебская,Лесковичи
Вітебська,Мишковичі,29.350,55.183,Витебская,Мишковичи
Вітебська,Сиротине,29.616,55.383,Витебская,Сиротино
Вітебська,Шумилине,29.616,55.300,Витебская,Шумилино
Вітебська,Язвино,29.750,55.250,Витебская,Язвино
Гомельська,Асаревичі,30.483,51.616,Гомельская,Асаревичи
Гомельська,Брагін,30.266,51.783,Гомельская,Брагин
Гомельська,Верхні Жари,30.583,51.333,Гомельская,Верхние Жары
Гомельська,Гдень,30.433,51.333,Гомельская,Гдень
Гомельська,Глуховичі,30.216,51.766,Гомельская,Глуховичи
Гомельська,Дерновичі,29.733,51.600,Гомельская,Дерновичи
Гомельська,Залізники,31.333,52.750,Гомельская,Железники
Гомельська,Кліви,29.833,51.900,Гомельская,Кливы
Гомельська,Комарин,30.566,51.433,Гомельская,Комарин
Гомельська,Кононівщина,30.200,51.950,Гомельская,Кононовщина
Гомельська,Красне,30.933,52.466,Гомельская,Красное
Гомельська,Малейки,30.333,51.800,Гомельская,Малейки
Гомельська,Микуличі,30.150,51.850,Гомельская,Микуличи
Гомельська,Нижні Жари,30.550,51.300,Гомельская,Нижние Жары
Гомельська,Нова Іолча,30.533,51.500,Гомельская,Новая Иолча
Гомельська,Нова Мильча,30.933,52.450,Гомельская,Новая Мильча
Гомельська,Острогляди,30.150,51.783,Гомельская,Острогляды
Гомельська,Пирки,30.383,51.550,Гомельская,Пирки
Гомельська,Рудня,27.716,51.883,Гомельская,Рудня
Гомельська,Рудня-Маримонова,30.733,52.166,Гомельская,Рудня-Маримонова
Гомельська,Сперіжжя,30.233,51.716,Гомельская,Сперижье
Гомельська,Сувіди,30.383,51.566,Гомельская,Сувиды
Гомельська,Угли,30.300,51.866,Гомельская,Углы
Гомельська,Чемериси,30.450,51.700,Гомельская,Чемерисы
Гомельська,Чернін,29.316,52.700,Гомельская,Чернин
Гомельська,Глазовка,30.516,52.633,Гомельская,Глазовка
Гомельська,Губичі,30.316,52.683,Гомельская,Губичи
Гомельська,Дербичі,30.683,52.900,Гомельская,Дербичи
Гомельська,Дуравичі,30.716,52.700,Гомельская,Дуравичи
Гомельська,Єленець,30.316,52.633,Гомельская,Еленец
Гомельська,Калинине,30.850,52.600,Гомельская,Калинино
Гомельська,Негівка,30.500,52.866,Гомельская,Неговка
Гомельська,Недойка,30.400,52.650,Гомельская,Недойка
Гомельська,Потапівка,30.500,52.750,Гомельская,Потаповка
Гомельська,Радеєве,30.750,52.650,Гомельская,Радеево
Гомельська,Рогинь,30.633,52.883,Гомельская,Рогинь
Гомельська,Уваровичі,30.716,52.600,Гомельская,Уваровичи
Гомельська,Уза,30.833,52.600,Гомельская,Уза
Гомельська,Ховхло,30.433,52.516,Гомельская,Ховхло
Гомельська,Чеботовичі,30.433,52.566,Гомельская,Чеботовичи
Гомельська,Шарибівка,30.533,52.783,Гомельская,Шарибовка
Гомельська,Бесідь,31.216,52.633,Гомельская,Беседь
Гомельська,Великі Немки,31.333,52.866,Гомельская,Великие Немки
Гомельська,Гілка,31.166,52.550,Гомельская,Ветка
Гомельська,Даниловичі,30.966,52.633,Гомельская,Даниловичи
Гомельська,Козацькі Болсуни,31.350,52.933,Гомельская,Казацкие Болсуны
Гомельська,Неглюбка,31.533,52.766,Гомельская,Неглюбка
Гомельська,Присно,31.000,52.666,Гомельская,Присно
Гомельська,Веселка,31.100,52.583,Гомельская,Радуга
Гомельська,Світиловичі,31.316,52.800,Гомельская,Светиловичи
Гомельська,Столбун,31.416,52.800,Гомельская,Столбун
Гомельська,Шерстин,31.660,52.650,Гомельская,Шерстин
Гомельська,Бережці,27.650,52.000,Гомельская,Бережцы
Гомельська,Бобовичі,30.933,52.333,Гомельская,Бобовичи
Гомельська,Велика Крушинівка,29.816,53.233,Гомельская,Большая Крушиновка
Гомельська,Більшовик,30.883,52.566,Гомельская,Большевик
Гомельська,Василівка,31.516,52.250,Гомельская,Васильевка
Гомельська,Грабівка,31.166,52.183,Гомельская,Грабовка
Гомельська,Єреміно,30.933,52.516,Гомельская,Еремино
Гомельська,Зябрівка,31.200,52.333,Гомельская,Зябровка
Гомельська,Климівка,31.116,52.300,Гомельская,Климовка
Гомельська,Костюківка,30.916,52.533,Гомельская,Костюковка
Гомельська,Малевицька Рудня,29.866,52.900,Гомельская,Малевичская Рудня
Гомельська,Маложин,30.500,51.733,Гомельская,Маложин
Гомельська,Марковичі,31.233,52.116,Гомельская,Марковичи
Гомельська,Михальки,30.800,52.250,Гомельская,Михальки
Гомельська,Михедовичі,28.383,52.333,Гомельская,Михедовичи
Гомельська,Нова Гута,30.983,52.100,Гомельская,Новая Гута
Гомельська,Нові Громики,31.366,52.683,Гомельская,Новые Громыки
Гомельська,Очесо-Рудня,31.583,52.566,Гомельская,Очесо-Рудня
Гомельська,Поколюбичі,31.500,52.516,Гомельская,Поколюбичи
Гомельська,Прилад,30.766,52.416,Гомельская,Прибор
Гомельська,Романовичі,31.150,52.433,Гомельская,Романовичи
Гомельська,Селицька,31.100,52.800,Гомельская,Селицкая
Гомельська,Скригалово,28.816,52.100,Гомельская,Скрыгалово
Гомельська,Телеші,30.633,52.483,Гомельская,Телеши
Гомельська,Тереничі,30.683,52.533,Гомельская,Тереничи
Гомельська,Терюха,31.160,52.200,Гомельская,Терюха
Гомельська,Ужинець,29.650,52.160,Гомельская,Ужинец
Гомельська,Урицьке,30.816,52.466,Гомельская,Урицкое
Гомельська,Шарпилівка,30.950,52.116,Гомельская,Шарпиловка
Гомельська,Великі Селютичі,28.216,52.300,Гомельская,Большие Селютичи
Гомельська,Гордуни,31.350,52.233,Гомельская,Гордуны
Гомельська,Гороховищі,29.283,52.616,Гомельская,Гороховищи
Гомельська,Добруш,31.316,52.416,Гомельская,Добруш
Гомельська,Жгуно-Буда,31.266,52.350,Гомельская,Жгуно-Буда
Гомельська,Корма,31.516,52.350,Гомельская,Корма
Гомельська,Червона Буда,31.500,52.183,Гомельская,Красная Буда
Гомельська,Лешня,28.816,52.500,Гомельская,Лешня
Гомельська,Терехівка,31.433,52.216,Гомельская,Тереховка
Гомельська,Богутичі,29.100,51.750,Гомельская,Богутичи
Гомельська,Валавськ,28.783,51.666,Гомельская,Валавск
Гомельська,Двіжки,29.330,51.833,Гомельская,Движки
Гомельська,Єльськ,29.150,51.800,Гомельская,Ельск
Гомельська,Кочище,28.933,51.733,Гомельская,Кочище
Гомельська,Ремези,28.966,51.816,Гомельская,Ремезы
Гомельська,Скородне,28.816,51.616,Гомельская,Скородное
Гомельська,Словечне,29.500,51.633,Гомельская,Словечно
Гомельська,Бєлєв,28.330,52.300,Гомельская,Белев
Гомельська,Березняки,27.500,52.500,Гомельская,Березняки
Гомельська,Броніслав,27.600,52.200,Гомельская,Бронислав
Гомельська,Вересниця,27.650,52.830,Гомельская,Вересница
Гомельська,Ветчин,28.166,52.450,Гомельская,Ветчин
Гомельська,Житковичі,27.866,52.216,Гомельская,Житковичи
Гомельська,Залютичі,27.566,52.400,Гомельская,Залютичи
Гомельська,Кольно,27.900,52.133,Гомельская,Кольно
Гомельська,Люденевичі,27.700,52.216,Гомельская,Люденевичи
Гомельська,Милевичі,27.600,52.466,Гомельская,Милевичи
Гомельська,Перерів,28.160,52.660,Гомельская,Переров
Гомельська,Погост,27.866,52.500,Гомельская,Погост
Гомельська,Пуховичі,27.966,52.383,Гомельская,Пуховичи
Гомельська,Тимошевичі,27.433,52.400,Гомельская,Тимошевичи
Гомельська,Турів,27.716,52.660,Гомельская,Туров
Гомельська,Хвоєнськ,27.933,52.500,Гомельская,Хвоенск
Гомельська,Юркевичі,27.600,52.300,Гомельская,Юркевичи
Гомельська,Верхня Олба,30.200,52.650,Гомельская,Верхняя Олба
Гомельська,Доброгоща,29.866,52.700,Гомельская,Доброгоща
Гомельська,Жлобин,30.330,52.900,Гомельская,Жлобин
Гомельська,Китин,29.633,52.850,Гомельская,Китин
Гомельська,Коротковичі,29.783,52.800,Гомельская,Коротковичи
Гомельська,Червоний Берег,29.766,52.950,Гомельская,Красный Берег
Гомельська,Луки,29.766,52.350,Гомельская,Луки
Гомельська,Майське,30.183,52.966,Гомельская,Майское
Гомельська,Мормаль,29.883,52.766,Гомельская,Мормаль
Гомельська,Пиревичі,30.316,52.783,Гомельская,Пиревичи
Гомельська,Проскурні,30.660,52.816,Гомельская,Проскурни
Гомельська,Радуша,29.683,52.933,Гомельская,Радуша
Гомельська,Симоновичі,28.830,51.866,Гомельская,Симоновичи
Гомельська,Скепня,30.233,52.750,Гомельская,Скепня
Гомельська,Солоне,30.160,52.850,Гомельская,Солоное
Гомельська,Стара Рудня,30.266,52.850,Гомельская,Старая Рудня
Гомельська,Стрешин,30.100,52.733,Гомельская,Стрешин
Гомельська,Шихів,30.166,52.683,Гомельская,Шихов
Гомельська,Щедрин,29.550,52.900,Гомельская,Щедрин
Гомельська,Великі Автюки,29.516,52.660,Гомельская,Великие Автюки
Гомельська,Горбовичі,29.216,52.200,Гомельская,Горбовичи
Гомельська,Горочичі,29.433,52.266,Гомельская,Горочичи
Гомельська,Гулевичі,29.383,52.830,Гомельская,Гулевичи
Гомельська,Дудичі,29.333,52.183,Гомельская,Дудичи
Гомельська,Замостя,29.616,52.250,Гомельская,Замостье
Гомельська,Золотуха,29.783,52.333,Гомельская,Золотуха
Гомельська,Калинковичі,29.333,52.133,Гомельская,Калинковичи
Гомельська,Козловичі,29.350,52.366,Гомельская,Козловичи
Гомельська,Кротів,29.100,52.300,Гомельская,Кротов
Гомельська,Малі Автюки,29.516,52.133,Гомельская,Малые Автюки
Гомельська,Михновичі,29.160,52.166,Гомельская,Михновичи
Гомельська,Нахів,29.716,52.233,Гомельская,Нахов
Гомельська,Озаричі,29.266,52.466,Гомельская,Озаричи
Гомельська,Хобне,29.750,52.830,Гомельская,Хобное
Гомельська,Холодники,29.466,52.366,Гомельская,Холодники
Гомельська,Хомичі,29.633,52.366,Гомельская,Хомичи
Гомельська,Юровичі,29.533,51.933,Гомельская,Юровичи
Гомельська,Якимовичі,29.830,52.250,Гомельская,Якимовичи
Гомельська,Буда,28.160,52.500,Гомельская,Буда
Гомельська,Ворнівка,30.866,53.330,Гомельская,Ворновка
Гомельська,Задуб'є,30.600,53.150,Гомельская,Задубье
Гомельська,Кам'янка,30.666,53.183,Гомельская,Каменка
Гомельська,Кляпин,31.500,53.166,Гомельская,Кляпин
Гомельська,Корма,30.800,53.133,Гомельская,Корма
Гомельська,Литвиновичі,30.866,53.200,Гомельская,Литвиновичи
Гомельська,Нові Журавичі,30.583,53.233,Гомельская,Новые Журавичи
Гомельська,Жовтневе,30.766,53.266,Гомельская,Октябрево
Гомельська,Себровичі,30.916,52.800,Гомельская,Себровичи
Гомельська,Сметаничі,28.533,52.233,Гомельская,Сметаничи
Гомельська,Тульговичі,29.666,51.783,Гомельская,Тульговичи
Гомельська,Холоче,30.766,52.783,Гомельская,Холочье
Гомельська,Борове,28.500,51.700,Гомельская,Боровое
Гомельська,Буйновичі,28.550,51.866,Гомельская,Буйновичи
Гомельська,Букча,27.683,51.750,Гомельская,Букча
Гомельська,Глушкевичі,27.783,51.566,Гомельская,Глушкевичи
Гомельська,Гребені,28.416,51.666,Гомельская,Гребени
Гомельська,Данилевичі,27.983,51.766,Гомельская,Данилевичи
Гомельська,Дзержинськ,27.550,51.666,Гомельская,Дзержинск
Гомельська,Дуброва,28.216,51.783,Гомельская,Дуброва
Гомельська,Жмурне,28.350,51.716,Гомельская,Жмурное
Гомельська,Замошшя,28.400,51.966,Гомельская,Замошье
Гомельська,Краснобережжя,28.433,51.866,Гомельская,Краснобережье
Гомельська,Лельчиці,28.316,51.783,Гомельская,Лельчицы
Гомельська,Липляни,28.366,51.800,Гомельская,Липляны
Гомельська,Милашевичі,27.933,51.650,Гомельская,Милашевичи
Гомельська,Первомайськ,30.500,52.516,Гомельская,Первомайск
Гомельська,Приболовичі,27.816,51.666,Гомельская,Приболовичи
Гомельська,Синицьке Поле,28.650,51.800,Гомельская,Синицкое Поле
Гомельська,Слобода,29.000,52.330,Гомельская,Слобода
Гомельська,Середні Печі,28.200,51.850,Гомельская,Средние Печи
Гомельська,Стодоличі,28.483,51.716,Гомельская,Стодоличи
Гомельська,Тонеж,27.783,51.816,Гомельская,Тонеж
Гомельська,Бивалки,30.633,51.850,Гомельская,Бывальки
Гомельська,Деражичі,30.616,51.783,Гомельская,Деражичи
Гомельська,Крупейки,30.716,51.916,Гомельская,Крупейки
Гомельська,Липняки,30.566,52.830,Гомельская,Липняки
Гомельська,Лоїв,30.766,51.933,Гомельская,Лоев
Гомельська,Мохів,30.733,51.983,Гомельская,Мохов
Гомельська,Нова Борщівка,30.483,51.983,Гомельская,Новая Борщовка
Гомельська,Переделка,30.733,52.330,Гомельская,Переделка
Гомельська,Ручаївка,30.516,51.883,Гомельская,Ручаевка
Гомельська,Хоминка,30.933,52.500,Гомельская,Хоминка
Гомельська,Барбаров,29.466,51.900,Гомельская,Барбаров
Гомельська,Козенки,29.183,52.160,Гомельская,Козенки
Гомельська,Махновичі,28.800,51.883,Гомельская,Махновичи
Гомельська,Мелешковичі,28.983,51.916,Гомельская,Мелешковичи
Гомельська,Мозир,29.216,52.330,Гомельская,Мозырь
Гомельська,Мойсеївка,29.133,52.700,Гомельская,Моисеевка
Гомельська,Нова Рудня,29.100,51.666,Гомельская,Новая Рудня
Гомельська,Осовець,28.700,52.500,Гомельская,Осовец
Гомельська,Прудок,29.500,52.750,Гомельская,Прудок
Гомельська,Романівка,29.333,51.816,Гомельская,Романовка
Гомельська,Олександрівка,29.483,51.433,Гомельская,Александровка
Гомельська,Вербовичі,29.516,51.716,Гомельская,Вербовичи
Гомельська,Головчиці,29.333,51.716,Гомельская,Головчицы
Гомельська,Грушівка,29.416,51.666,Гомельская,Грушевка
Гомельська,Демидів,29.283,51.666,Гомельская,Демидов
Гомельська,Краснівка,29.333,52.866,Гомельская,Красновка
Гомельська,Наровля,29.483,51.800,Гомельская,Наровля
Гомельська,Олексіївка,30.416,51.750,Гомельская,Алексеевка
Гомельська,Бабчин,30.160,51.783,Гомельская,Бабчин
Гомельська,Бартоломіївка,31.333,52.650,Гомельская,Бартоломеевка
Гомельська,Білоберезька Рудня,29.533,51.666,Гомельская,Белобережская Рудня
Гомельська,Білий Переїзд,28.316,52.450,Гомельская,Белый Переезд
Гомельська,Берегова Слобода,30.233,52.533,Гомельская,Береговая Слобода
Гомельська,Бесідки,28.916,52.166,Гомельская,Беседки
Гомельська,Богдановичі,30.683,53.830,Гомельская,Богдановичи
Гомельська,Буда-Кошелеве,30.566,52.716,Гомельская,Буда-Кошелево
Гомельська,Василькове,29.983,52.400,Гомельская,Васильково
Гомельська,Віть,29.783,51.883,Гомельская,Вить
Гомельська,Володарськ,30.116,52.450,Гомельская,Володарск
Гомельська,Волосовичі,31.166,53.000,Гомельская,Волосовичи
Гомельська,Воронове,28.433,51.616,Гомельская,Вороново
Гомельська,Гарусти,31.283,52.700,Гомельская,Гарусты
Гомельська,Глибочиця,30.800,52.933,Гомельская,Глубочица
Гомельська,Гомель,30.950,52.400,Гомельская,Гомель
Гомельська,Граб'є,29.160,52.566,Гомельская,Грабье
Гомельська,Добринь,29.183,51.766,Гомельская,Добрынь
Гомельська,Довляди,29.883,51.516,Гомельская,Довляды
Гомельська,Дубровиця,30.100,52.500,Гомельская,Дубровица
Гомельська,Дяковичі,28.330,52.450,Гомельская,Дьяковичи
Гомельська,Загір'я,30.966,53.330,Гомельская,Загорье
Гомельська,Зарубане,28.566,51.916,Гомельская,Зарубаное
